lambda opt_counts opt_sigma sky_counts
9501.74506608997 0.10312677538039913 1.0030597239454413 -0.5152534802133438
9503.983904731647 -0.3157004985763861 1.0313458813551455 -0.023583094727215793
9506.141290889014 0.6677375838760125 0.915664075671029 -0.3926887836744283
9508.291991514116 -1.22529785019725 0.8854753576665287 0.3289729719981755
9510.437809700494 0.8213317539170087 0.9006356094791921 -0.4871281001839256
9512.614758952985 0.906291925396557 0.8962120781204092 -0.10582392537657999
9514.749290373074 0.14884901785273819 0.8934852014272502 0.5861829581990129
9516.900559542355 0.48841365869874503 0.9045232220109947 0.0988902158942963
9519.056846186033 -1.4582135124552122 0.9158076161256442 -0.014900135552227389
9521.216241211418 0.31574679938686206 0.894289795424142 -0.13102990917028493
9523.390615926235 2.1836657077764214 0.8950919304639278 -0.07370988174295393
9525.557701000866 0.48949509918540923 0.8992045848341385 0.48015413517451605
9527.728985285146 -0.29155799908803975 0.8744897783551592 -0.3290897420435877
9529.886079609316 -0.6925721376672431 0.9268976329217123 0.19574362829072667
9532.037419893528 -1.499713240827513 1.2529259542759548 0.21759792084453472
9534.227155623037 -1.1172892841241415 1.1930919811803642 0.29184568399430055
9536.383985510849 0.5591468422536792 0.9220641459267527 0.028965774232947855
9538.54950720887 0.4783602046231569 0.8987437580900074 -0.09709105266179566
9540.690379868554 0.41637773866507205 0.957322514313129 -0.24630394796179353
9542.872399402333 0.6233022973838106 1.0333814008392095 -0.5081679033182509
9545.017157242428 -0.5790120554646958 0.9486371478091403 0.9178217907951794
9547.175820302766 -1.46139206900168 0.8873540346676251 -0.07884361506756649
9549.300539872544 1.95120103980532 0.8979500148403726 -0.22424241234791895
9551.449912284894 0.4922311098830886 0.9264238484129346 -0.15461304906763285
9553.602720729918 -1.4671796138455253 0.9200525270727213 0.13379293882417045
9555.728563551636 0.4536488715708667 0.9036432112008884 -0.036631682068390056
9557.873691942357 -0.17022140156046964 0.901735583877568 -0.5288737302759426
9560.03087414956 1.7024781259835577 0.8827005935281226 0.056494826850357976
9562.204115149365 0.5558847918044232 0.9026467789445213 -0.014924133558960526
9564.355610674153 2.572691685621578 0.8666668975763234 -0.7371803984643587
9566.530343566847 0.12467763546973488 0.8754580555380237 0.06282219134602866
9568.73787155876 0.2797916409681315 0.9193230659522023 0.34418398102510694
9570.872482553345 2.109500800921471 0.9099088282802876 -0.28605998759942625
9573.075275620573 -0.6248393492859093 0.8602735892276537 -0.008822917115714375
9575.2688653146 0.735919371627011 0.8484014695908021 0.7483971029902685
9577.440715281073 2.7918145320413443 0.8866444306853541 -0.294273309060816
9579.640470042263 0.12004659365508519 0.8736502011609184 0.3500702272065718
9581.85456300569 0.14701052507833556 0.8706452085349811 0.03738138579037991
9584.021110892198 -1.606407556901259 0.9124468852111361 1.3499865480043236
9586.212893510812 1.9767433138720898 0.9002887800572438 -0.6328182350250616
9588.39510557082 0.10911656320472195 0.8786593656202405 -0.11937385347075767
9590.595507044263 1.3014439247868923 0.8812153653664144 0.17171627153049887
9592.747242889558 -0.1903930428956348 0.9376386345643183 -0.05970606662444558
9594.967355889208 0.5841790697456535 0.8521711779098277 0.0490472762744191
9597.1570488272 -1.589441339821659 0.8950273186275202 -0.05541235661973413
9599.350574300119 -0.5401774377598758 0.8948458696264866 0.26476464061982924
9601.538494598264 0.9108211933362835 0.8796890252153741 -0.10085985255634618
9603.71776847044 -0.31069301370472363 0.8640460480144343 0.048291805645414874
9605.935529151198 0.7870557718936914 0.9051220350628428 -0.13608345071435596
9608.066867958645 1.0754491004992277 0.912574886080893 0.04778184153287627
9610.300216981357 0.5145609123684242 0.8939284258265836 -0.45421303738210317
9612.469454461327 -0.20058477281615827 0.9065347617749312 0.2736678565779661
9614.680072464027 -1.855150314304106 0.9578202142347532 0.17172143851540553
9616.852463579131 -1.4666019832372093 0.9378600991699243 0.04485051211354359
9619.056976979899 0.2556965290111114 0.8610534474627941 0.38235812499575633
9621.23976005558 0.9347257646931023 0.8927165608032345 -1.1207924150331772
9623.420884347772 0.27193951967185487 0.9270879608068601 -0.18184529285870235
9625.606139513162 -2.327905347331219 0.8907487980900058 0.5158129932038283
9627.806028774194 0.10430048599520006 0.889631838291452 0.669017705449336
9629.998322130512 0.9557099211635359 0.8718758955752887 -0.2928361746624123
9632.16726983701 -0.1623154598357293 0.8845704243401072 0.6768518005639804
9634.358952562134 -0.11507935529276898 0.8749573479392859 -0.39735668029280713
9636.52499241924 -0.8785055458986308 0.8874134513380727 0.6609237778471647
9638.706465036901 0.9703941582702477 0.882577477693109 -0.337403131500977
9640.855348915407 -1.5290426343079841 0.8734761868911133 0.6960090354176467
9643.062989080643 -1.560818023774774 0.9209211534727612 -0.05912069590486582
9645.177366852446 1.0498978796278668 0.8966819373607609 -0.04485180827340933
9647.357074158344 -0.4622910512811851 0.9070406341979492 0.1194602367046242
9649.48636728495 0.3941679740336236 0.8730609380705265 -0.5120956920474137
9651.635421854391 0.1680686441304665 0.8875656894068565 -0.20674870854678817
9653.763408646972 -1.822643163524706 0.8997670185834249 0.48533415763182075
9655.895540758964 1.3456136090048108 1.0949149034935783 0.25272485468243894
9658.05285118914 0.6485062406747736 0.9412890910082083 -0.054297124802379935
9660.200054834571 0.503306241286754 0.9612365835724388 -0.014009326902606284
9662.322775986342 -0.9260997967716935 0.9277976461983376 -0.026923852585528794
9664.522986379849 0.255278844915828 0.9138395796679607 0.25210804756031885
9666.661527490907 0.24935357954373635 0.8879262018524572 -0.1002441213529937
9668.83629646517 1.5669843526623772 0.9100639759539493 -0.13335718873741287
9671.012301304878 -0.12902350740607085 1.0557934166048881 -0.7914343686459364
9673.213342890469 0.5684913220927279 0.9717169384826041 -0.34659074731939304
9675.436760592122 0.5903228611746435 1.0272420326557217 0.06340533026450651
9677.580571361905 -0.31058062759225524 0.9185910537968552 0.40727408444970553
9679.770498312231 -0.889279447747153 0.9061964159634639 0.22935519242525476
9681.942740581753 -2.4499078078630228 1.069794193351905 0.45852013197345337
9684.11259304028 -1.6380561357547054 1.3215653630157338 0.17012651048001953
9686.310746663892 -0.3109244837753404 1.1470287926512748 -0.2020962377732443
9688.49204115267 -0.7744486009643446 0.9337566912999427 0.017128172320421547
9690.631169315588 -0.558209571234836 0.9885933781666446 0.81082305653158
9692.78026003547 0.4478216173768608 1.1064326677923835 0.2518741797573154
9694.919184309954 -0.9891194991868374 1.0440156553211435 -0.36172783590801827
9697.032694705898 0.5829430240187209 0.9740887908795458 -0.4189490385074269
9699.116721546616 0.006582449651839694 1.0419994702646505 -0.5483865909480363
9701.279098927977 0.2685125253832332 1.6461833884208705 0.9196169093341878
9703.382495093972 2.7267413491972783 1.521066995570077 0.46024314956325907
9705.556739353797 1.3817337895787005 0.966662873593143 -0.3116227224047838
9707.703990341737 0.9261663606190889 0.9630619038196394 0.5323395006179648
9709.86516546308 1.2428976743497608 0.9883321681695725 -0.11559871515184496
9712.021325816873 0.21683885570396366 1.0362982669554799 -0.11530730635889068
9714.199362413136 0.19903693479176238 1.369624876654956 -0.6310970589073696
9716.370645094728 -0.6936989032376885 1.1402441895577675 -0.20840032878945902
9718.555380636066 0.014784160762106697 0.9476981554047289 0.7520432067127834
9720.732941731927 -3.025768184028313 1.564404104349815 0.6752481773832919
9722.926715133524 0.22584479511692757 2.199921927991718 0.5731751555144976
9725.084177811084 0.9635733742095751 1.3319476519719846 -0.23323570899180557
9727.286137729978 1.72473854509419 0.9840327390320743 0.20279816762136357
9729.473491221117 -1.169357914127522 1.0083530719358227 -0.03503143508232996
9731.659564469042 -0.7952990902900784 0.9981129823021297 1.2728762990114775
9733.847445059937 1.4692134609002125 1.0004504271403116 -0.1594219635366969
9736.030232127327 -0.6140368835795503 1.1279711447558103 -0.12343335377374942
9738.195360873702 0.7327952002530718 1.242470580804144 -0.01952085517108131
9740.394901705538 -0.957194542262047 1.6189792659710893 -0.02950351526067273
9742.58682400152 0.16923749648561107 1.3665537477235314 0.513373598993544
9744.773625545164 0.35564688425106383 1.011215860921492 -0.2681531588918263
9746.95100153517 0.9923285929483902 1.1616735817809858 0.1780549312398576
9749.092509746295 2.015088591263417 1.3305357265867261 -0.3119290994075989
9751.321109665387 1.3827534180320302 1.041933041555473 0.1368279988877138
9753.492892301238 1.3380345822996793 0.982540158896034 0.00741738131200045
9755.67026676188 -0.6977255891555897 1.0404785233113594 0.18391928213390554
9757.870694361442 -0.48702111441331486 0.9812698476880092 0.27559785560581185
9760.055332052521 -0.03018289711988524 1.012037033838038 -0.48817195145074227
9762.232732060978 -0.48843604879378427 0.9776873585686675 0.5406307262320249
9764.443544123704 3.0639354900005604 1.0127339050077289 -0.5121850389245584
9766.603335601074 0.28182113446583396 0.9801038852416774 -0.1865085641090102
9768.789499855427 -0.7866223249612558 0.9905755485023982 0.6850503532061443
9770.970043234214 2.4478341114535356 0.9842296389682059 -0.19839681184627966
9773.149905981652 -1.0750983256397293 1.0076321355471605 0.3860056989780542
9775.327546085735 -1.0937723273377233 1.0193672604831279 0.9748096868897869
9777.544696323834 2.3817686121142754 1.0119373484241843 -0.6383329994259287
9779.70659600385 -0.45332005580088713 1.0265364039307732 -0.07749848496425715
9781.893277858204 1.4142167064751832 1.020811183461942 0.08730535374773539
9784.074689564934 0.6226776689279924 1.0378484550769402 -0.11813045779966411
9786.253143562557 1.693766569329626 1.0260658700219936 -0.2883478861424908
9788.433615514137 1.0671443688699938 1.0459960632732113 -0.31571919001842264
9790.625874615935 -1.0508312897529652 1.6742668304138488 -0.08766281706774026
9792.804165126341 -0.5128116391209951 4.128475187130448 -0.4187214449465041
9794.984601190814 -0.153407071620883 3.9952781653160705 0.5688090623601613
9797.16994633178 0.9781173995033536 1.7548932970230247 -0.8112440624710716
9799.47713508655 1.3308691224731752 1.799787639955716 -0.6119158845837179
9801.533277633313 -0.573110083704807 2.4089890296571363 -0.601585739002951
9803.716174548877 0.7489901338584106 2.3016337288075004 -0.4284102939004441
9805.9061582141 1.448880382583552 1.0927332615773893 -0.797407920885193
9808.083475359519 -1.3151754416400583 1.1389264602857496 0.4026213363905127
9810.26275542593 1.0652803604342893 1.3214521012443703 -0.23189474369984342
9812.447830918634 0.8539820016331539 1.3507563499386281 0.23302685752941799
9814.602315721944 0.9861976665775088 1.8045295340191554 0.9847338911655986
9816.810246512285 1.5660451973172143 1.4229094988392175 -0.9520468019144284
9818.98808760691 -0.04878604754403043 1.2809362612864068 0.4015506911162246
9821.173865394803 0.819475181379833 1.2739364841721967 -0.011821817623997756
9823.372894636386 1.9869699403692893 1.1122559304612216 0.19300140678084032
9825.52032475669 -1.3798238766565956 1.0923994668401058 0.2186836635812159
9827.714877298518 -1.4648658817884541 1.0893047118843902 0.13466808914344933
9829.877955930826 0.6095200445828352 1.2813615695328633 -0.6038321713777328
9832.074539781916 -0.10903355649822949 1.3387639906903013 -0.7198731468261192
9834.254791963342 3.2620067454176715 1.1116619251490043 -0.6946623906747507
9836.40848293838 -0.4769808753137561 1.082511970910096 0.6583751900856654
9838.580943929479 4.793958380881182 1.1115770107017566 0.0800010718630507
9840.7296600733 3.6989283241835094 1.001905730246185 -0.1364240342819947
9842.860498851893 1.0043002676432031 1.2079291080170318 0.11455752723992378
9845.018998919433 3.438365667003213 1.0551659232912782 -0.7004055539244827
9847.10420075011 2.6464638068418824 1.061914546794958 1.255561002698665
9849.25001862695 5.4696826659518365 1.7144847359600826 0.8141849485860607
9851.39389844505 3.870184310059925 2.576823902534113 0.402876585302982
9853.5368692368 -0.19909493135074077 1.6297364172700732 0.5023710649995269
9855.697278741634 2.118600001924676 1.0425401762994442 -0.36134032892389206
9857.844380418437 -0.6018544103762025 1.058606723940942 -0.33416275624911007
9860.01807092034 1.2357049253083061 1.0847400916128849 -0.19445912514764743
9862.169720240918 0.5110409918786244 0.9885504100698691 -0.34370766032265204
9864.322885460098 -1.5858022060266812 1.0640523890438784 0.10330743911098353
9866.491521363938 -0.2676098373549886 1.0457430816846556 0.212489303729949
9868.662562946705 1.9060171969986521 1.0699548415626172 0.7104859792827917
9870.83306015141 2.0859946390044612 1.158971042797974 0.05155358030951252
9873.001962939901 -0.8280371628599593 2.9255990190744985 0.7005204946115201
9875.165516811721 2.4863501820324916 4.639187266442086 -0.04454032028632865
9877.368380425698 2.1105361151474855 2.3868165964324692 -0.4662433753831968
9879.533907534544 0.31185967787379454 1.0860289833796442 -0.0436019304434076
9881.716325364214 0.5331188203891799 1.064715158496245 -0.006173037587714895
9883.887292878953 1.2977635530329579 1.0794716831138536 0.07479434938263693
9886.069473969825 2.122249599754455 1.1275433464955213 -0.07805783851724979
9888.252595152417 0.3232616393895043 1.2424419297684886 0.17298576543445324
9890.441377222991 1.6969564249282012 1.2305237207179898 -0.9589409826862725
9892.61347004387 -0.3296477059212254 1.0818784464211881 0.5470010536786711
9894.782910132686 1.016028280570674 1.3713227704683586 0.005688083252929792
9896.967095800037 2.2266521012227654 2.80730407459065 -0.26533616320716835
9899.134164390669 2.078016402319497 2.409292160197677 0.899279561262686
9901.319338365282 -0.11981605471477368 1.1523299753589342 0.06376638608689757
9903.513938793098 1.5228121562101469 1.1796349110692654 -0.461721878938394
9905.679856856275 1.7700180766818592 1.0831167546402927 -0.15409673045570746
9907.856991677294 -0.18509832333988488 1.0435452445801214 -0.6163369519855191
9910.03958806539 -0.3392399209298336 1.0673723690410708 0.3190590989550901
9912.207723619593 1.4920406619697593 1.1083950769808562 -0.3538850026643349
9914.393967514814 0.6405307809473066 1.5661417912519373 0.7978649362722025
9916.569661103304 4.481768562278455 4.414962974666278 -0.4209840877087187
9918.649614159904 1.833620980390351 4.729210268968182 0.00546729962143626
9920.863605528886 0.859176162179754 1.5429719074242707 0.5604226603285318
9923.083029358959 0.2488453172830137 1.1039205809685053 -0.5293644086500549
9925.270204202829 3.1760844913789255 1.0811051773288785 -0.5851258420196036
9927.454394774315 -0.7459092929594269 1.076714591044113 0.7816341354157408
9929.6132085032 2.998350756314725 1.0798046932913907 -0.7220323772423108
9931.787067353176 1.1730960989610626 1.1015959153464627 0.6159548203937838
9933.941776197553 1.4239993680074468 1.1033369448671009 -0.06521173182718382
9936.08475171542 0.3295836935490829 1.1111670327936414 0.4892831595200337
9938.24260952761 -0.2634084729822783 1.1634028861376744 -0.06977574150233988
9940.38440246524 1.1831385428458154 1.1773283750910863 0.500135256984321
9942.502079148075 -0.4629052376713338 2.070182858443938 0.5418986982187602
9944.677615030803 0.4588380968476839 3.4581900778439474 -1.7330059564504694
9946.793112546971 7.733116484063065 3.45937050129654 -0.024235618538176948
9948.938974264916 -1.4165480765198748 4.7248587556972685 0.06056794246746967
9951.080613487173 -1.0079022628627434 3.6652767435168356 0.11028754841431061
9953.210458008702 3.4030539166751193 1.836958798557691 -0.7477554410296281
9955.356850712427 1.7335664270795035 1.2215797733579983 -0.25713958136955006
9957.515335906102 1.2227461162860231 2.753556300673332 0.7506594939551041
9959.689037172144 -2.4080974624912446 4.355201084483168 1.3274276673476952
9961.839875457348 -4.892065750125252 2.6529365390446817 1.905440720833473
9963.997836165336 1.1609378437185 3.9839759641903694 0.9070717251759802
9966.164486485566 3.2784651229293473 3.4094527831645207 0.5748165070336402
9968.329939064302 0.2565000594781892 1.2276464336824693 -0.2065123332455294
9970.506385374156 2.1345339124494447 1.1476114676059572 -0.22108676549594225
9972.672044447798 0.59917028344727 1.4524684686993308 0.22381692327365527
9974.844602761585 0.4572708043935669 2.4570155606796247 0.049651956002407724
9977.020690545152 1.4028014271554066 1.969460359946191 0.1821764290518096
9979.194336037332 -0.4629190613708739 1.3420695843263517 0.4795939088427679
9981.368135712546 1.4660792355087724 1.49759234134073 -0.9145080940600867
9983.538702707563 -0.10431671713344248 1.311077597715938 0.30011950212329125
9985.711059660616 0.6946790393362893 1.117468781544624 -0.1307451411544543
9987.89783395476 1.178355516225946 1.1090265617632584 -0.11362359975463587
9990.070220707452 0.240331233200761 1.1033803417232875 0.36841000446481476
9992.244498759062 1.4484128339196525 1.1109921964223939 0.35821884433909457
9994.416458833752 1.1353543585297672 1.1279641449746072 0.6118017960705145
9996.580817522596 0.062235160158595544 1.095147140292453 0.2890150630452626
9998.753971889328 1.8280690748214419 1.1094263128337871 0.4294302707090559
10000.942402102999 -0.41731561417502655 1.5670114542999194 0.7790363052275041
10003.116388798564 2.7491439246777563 2.2758163300303944 0.8755830095716884
10005.126895738307 0.7898727833201136 1.8302973761838552 -0.6580716181595407
10007.424045833333 1.993225554443153 1.4499188408281112 -0.02402946800352529
10009.765035089442 0.834416182776314 1.3217639933968723 0.014742342717762405
10011.814431115256 1.3224766780876258 1.421301721512349 -0.5659507957917295
10013.999102193993 -4.181733237402497 5.225135290480463 2.7011966408847026
10016.172930077679 3.128235959236912 6.636765865129976 1.398631909176406
10018.345252366245 1.9868287197209356 3.173707301783961 -0.15719102288465409
10020.522727379866 2.101624868197768 1.2122709421356026 -0.11752708784371677
10022.697377406566 4.53704527401551 1.3476526312947679 -0.5479783332628215
10024.8697267092 2.0608024298223753 1.5154198434871884 -0.1346886618316327
10027.05169879167 -0.016194494745205738 3.100090508960252 0.2461815122697458
10029.223048425729 1.5197138390319207 3.4636250367594243 -1.0027087982014593
10031.387663180454 1.8487128006308737 1.470649801312414 -0.30590719481738904
10033.5744954153 3.0696269588188754 1.1639428413653488 -0.36203036781520764
10035.753044726447 0.6089418438258252 1.1517283598875578 0.29422267633310784
10037.91642918943 1.1957155101552546 1.2175070940683237 -0.4530110228258599
10040.106003649094 2.6824273868481883 1.3225389707395474 -0.4777138860805603
10042.275497927365 -0.187508791109289 1.2106395599919597 0.36034420560929786
10044.485093389016 -3.0380656077209904 1.8120840329006147 0.7693882780628739
10046.630690691833 1.0566994280119542 2.4307049596679895 1.1804193377031664
10048.799711332515 1.6628488337226277 1.4664513506086998 -0.41622628568207237
10050.979649337653 0.5808249671925858 1.1076503206194257 -0.05486278851754028
10053.15677950096 1.3791758522949198 1.0800473345112747 0.271139778228194
10055.328706783906 0.4987628928284806 1.1057202886718778 0.20946769340795351
10057.503348978711 0.5599913160697826 1.0899949947459988 0.6685129667294063
10059.673803063668 2.2042321600016663 1.261258946712133 -0.10395724472832023
10061.85131272174 -0.34335201334369186 2.450193776690157 0.1986071685675326
10064.022046481923 6.03654969876402 3.051718060276669 -1.235532297857087
10066.202381963763 2.7824987950389244 1.6554708042079147 0.18285469581145825
10068.364001529471 1.7944963260779727 1.48424414087989 0.06913266459166208
10070.545201364575 -0.8810167788897028 1.7422562449011763 0.772791071503069
10072.71793932391 3.248760788477195 2.0178775276783902 -0.3843833246421083
10074.898604902432 1.1893273464855936 1.9551524511638558 0.6939096643138195
10077.068643040424 1.8063731993192595 1.200526731667276 0.15072756508634894
10079.245471684542 1.12973493584207 1.1639976627960722 0.3988524838100522
10081.422701197283 0.7866037153988414 1.257588120712284 0.649256605871024
10083.593487560409 0.8285992291414738 3.6223189125977653 -1.4337786462109
10085.764779925232 3.1163091090678186 5.429808048364364 -0.4722878083178826
10087.930224718108 0.8356747070403199 2.2855870725211553 -0.4985874405075065
10090.113511048574 3.7306575461661087 1.2146666545745648 -0.3830104046559529
10092.282482006724 -0.18842742434924287 1.2174711309450075 0.49620367836036977
10094.447142623194 0.42608562899860053 1.1799758225886676 0.14924923161118014
10096.639843529452 -0.11721430797572888 1.1507139234698618 0.1614748551140507
10098.807258024635 2.4739509476271233 1.3544084632123519 0.3777386189584619
10100.989059272842 1.2345670285871353 1.3241461782180057 0.010848454609594427
10103.161165881424 0.28157887188392616 1.2882995782409117 -0.15821932633956537
10105.338729333214 1.581889927778248 3.0458909120343445 1.1867098753457332
10107.50647121081 4.270622220444338 3.171782066663972 -0.030372717041404148
10109.676328254282 -3.376711863701211 1.2517527622996674 0.9930989892685829
10111.84762256088 -0.5099923357412166 1.1550419540449053 0.4173552223099504
10114.01231082331 0.8175051268044022 1.14832629882653 0.03423756663279581
10116.203579985964 0.7931719901442424 1.120727228707928 -0.10758958344423364
10118.37067669192 0.5447019010082825 1.1370242947063798 0.17455491334294138
10120.551663177777 0.9574662156099497 1.1630922487351372 -0.4523258928076913
10122.714725710775 0.5875566396009874 1.2322878633972856 0.26436269761430337
10124.898733670812 0.6017704694762206 3.614105056110897 -0.5735393421104419
10127.062859466725 7.464937901724995 6.198412908328156 -2.8389731163214753
10129.219404692001 -3.332630219536629 3.193137182148704 1.2579260104875858
10131.412239462523 0.864222737286762 1.219102429913499 0.35213364820767007
10133.59360922684 3.2656347927894447 1.3745371056110676 -1.3790600456465871
10135.76309671886 0.4266353143142773 1.548079349559584 -0.06741129357405024
10137.93546234725 1.5422357115144758 1.2877814249476258 -0.8331570583982513
10140.10354859774 -0.5951236112096414 1.2154531359764975 -0.03416005526427779
10142.272726455823 2.4877965723629365 1.18156903817521 0.12569063282311232
10144.450020171507 3.24661712791415 1.3563827829166313 -0.2184775129583182
10146.62128674839 1.8983002719029358 1.7278735668596574 0.44558168603187764
10148.792532642941 0.7065591052865855 1.6287767008415635 0.11011973534839521
10150.968466841336 0.21955237604646957 1.7609250687994136 0.5405778769153092
10153.14399844895 2.415888511584365 1.8077931472146178 -0.3473479873116987
10155.313485301675 2.5263125556280395 3.484538975394387 0.049614699742852306
10157.481403347836 5.1161527999574 2.867261056261742 -0.30164094542428266
10159.65957206748 1.7119810354985736 1.9057734879400285 -0.34142066951133393
10161.828953377611 2.088671846983219 2.395914060818626 -0.927816841653771
10164.007151339283 3.500345261580395 1.5098953659486578 -1.1962320747490995
10166.175205312598 1.2982037499445374 1.813157792628919 0.647103774275308
10168.34908780337 2.448593080041216 1.83196167088526 -0.001198711288342834
10170.512166294877 0.7960869003706359 1.6025338782616743 -0.25675786591875366
10172.692501369474 1.8265766914539643 3.784024810934818 -0.29622660083666674
10174.865642023513 5.773796685292097 6.62001424692522 -2.1972336861646693
10177.037912827143 2.300398902212027 3.3673139602838735 0.689517710617531
10179.212572324739 -0.044650777664846125 1.2995628371346617 0.5908906052188214
10181.384115924786 2.1421067422146582 1.475607588732504 -0.081875825852074
10183.550615128122 3.2884458132475314 2.664246390305218 -1.8038779756348626
10185.736410606416 -0.12033139591056517 2.1776520096018723 0.5120286950307966
10187.89174514994 1.0725442539343408 1.4601038344597264 0.55802322715904
10190.054483057866 2.937069024693441 2.1639652089198775 -0.7441069959275328
10192.240779639049 3.646638750837308 5.390710574978648 0.996697360791324
10194.413090204205 4.740698310520138 3.757605200747345 -0.665755646587776
10196.608096790584 1.0065981169101836 1.392291563000377 0.4136864483675582
10198.757219871199 0.8869275332919387 1.3902041228544606 -0.1897546364894031
10200.932963773255 -0.9901734730261137 1.3124094178648031 -0.10582652421672673
10203.101660673698 3.3491302816897535 1.5186906738682193 0.48676832353166444
10205.27180221564 -0.41383851128606536 3.2531084017031735 0.6929658382312088
10207.449272070808 2.2302711880186408 2.820686322413053 0.07160868849429339
10209.618903375667 1.0330260490495649 2.035879930796128 0.3607844521715634
10211.786345444263 -0.37393747015522544 4.203031699606847 2.485687843616772
10213.9585233625 1.3715325055250913 6.251187790790154 0.5863369720074308
10216.130792695456 8.85089921874985 3.383038464481723 -1.4643434727997786
10218.302406971083 3.8971239526066777 1.2421597727220546 0.12542241049328498
10220.47522624873 1.5841152625105568 1.2273586735240827 -0.15794263024832933
10222.641861632395 -0.9385343510950923 1.3786510196796404 0.8052485321560932
10224.821040341056 1.1614707854929807 1.3713982936264972 0.7361918264553946
10226.986155169003 0.8896592951002426 2.981760731961334 0.22085701566908866
10229.15597368398 -3.1161182674154837 4.233287969129309 -0.2980381155819031
10231.333324516801 -2.089501346339975 2.519101470494765 0.8350511380395033
10233.497178695789 -0.3286440170967352 3.649624718169462 -1.2083810379376743
10235.65656656231 1.8649516527017087 2.3779660908818077 0.3290352273105326
10237.84049169932 2.1910547759528782 1.3063358113059547 -0.19547646006920036
10240.010002247527 2.1654932598986765 1.1952156246089147 -0.2572902206177184
10242.200919040899 -1.1170202211542306 1.2416242023258945 0.5498088771131558
10244.363924018768 3.073464808801005 1.258811872848885 -0.4693703748003678
10246.533157758568 1.898348643581684 1.1940696070140278 0.16794254381297782
10248.701592900155 0.721156534970571 1.1564563528509928 -0.42003618462506737
10250.868780772458 -0.4286693031768976 1.1640394655038997 0.8177626114961133
10253.03446918299 -0.3114486157505038 1.1661519291063955 0.3908863302825579
10255.208204942472 1.1129522153404687 1.1957942691557581 -0.4154705406084861
10257.38578675715 1.36159258524629 1.2394551862709386 -0.1899198250014317
